timesteps,wall_time,num_episodes,max_episode_rewards,mean_episode_rewards,min_episode_rewards,max_episode_len,mean_episode_len,min_episode_len,mean_timeouts,val_max_episode_rewards,val_mean_episode_rewards,val_min_episode_rewards,val_max_episode_len,val_mean_episode_len,val_min_episode_len,val_mean_timeouts
14286848,31440.36864566803,35751,10.0,3.0,0.0,500,392.85,0,0.0,10.0,3.0,0.0,500,372.025,0,0.0
14352384,31574.406354904175,35914,10.0,2.0,0.0,500,413.325,0,0.0,10.0,5.0,0.0,500,326.125,0,0.0
14417920,31711.785695791245,36094,10.0,4.0,0.0,500,354.825,0,0.025,10.0,4.0,0.0,500,338.25,0,0.0
14483456,31845.667984724045,36263,10.0,3.75,0.0,500,330.675,0,0.0,10.0,3.0,0.0,500,368.175,0,0.0
14548992,31978.882732391357,36445,10.0,2.0,0.0,500,440.625,0,0.025,10.0,3.75,0.0,500,349.025,0,0.0
14614528,32158.759099960327,36600,10.0,3.5,0.0,500,373.9,0,0.0,10.0,3.25,0.0,500,383.275,0,0.025
14680064,32311.583792209625,36789,10.0,2.25,0.0,500,406.475,0,0.0,10.0,2.75,0.0,500,371.25,0,0.0
14745600,32464.781574249268,36967,10.0,3.75,0.0,500,339.525,0,0.025,10.0,3.75,0.0,500,340.625,0,0.0
14811136,32614.0137860775,37130,10.0,3.25,0.0,500,372.525,0,0.025,10.0,1.75,0.0,500,435.0,0,0.0
14876672,32760.641792535782,37290,10.0,1.5,0.0,500,447.425,0,0.0,10.0,4.25,0.0,500,344.65,0,0.0
14942208,32910.71419262886,37467,10.0,4.5,0.0,500,305.9,0,0.0,10.0,4.0,0.0,500,339.625,0,0.0
15007744,33054.43432569504,37638,10.0,3.75,0.0,500,334.8,0,0.0,10.0,2.0,0.0,500,411.075,0,0.0
15073280,33186.50261569023,37809,10.0,3.5,0.0,500,346.95,0,0.0,10.0,2.75,0.0,500,391.25,0,0.0
15138816,33319.79698872566,37986,10.0,3.25,0.0,500,364.45,0,0.0,10.0,3.0,0.0,500,396.575,0,0.0
15204352,33462.18297505379,38164,10.0,2.75,0.0,500,385.175,0,0.0,10.0,3.75,0.0,500,335.15,0,0.025
15269888,33598.92454743385,38352,10.0,3.75,0.0,500,346.875,0,0.0,10.0,3.25,0.0,500,380.925,0,0.0
15335424,33747.57043027878,38522,10.0,3.75,0.0,500,343.8,0,0.0,10.0,4.0,0.0,500,319.475,0,0.0
15400960,33895.97888445854,38696,10.0,2.25,0.0,500,394.575,0,0.0,10.0,4.0,0.0,500,326.4,0,0.0
15466496,34034.24280643463,38881,10.0,3.5,0.0,500,357.225,0,0.025,10.0,4.5,0.0,500,294.5,0,0.0
15532032,34175.02385997772,39055,10.0,4.0,0.0,500,365.125,0,0.0,10.0,4.5,0.0,500,313.35,0,0.0
15597568,34317.37929558754,39253,10.0,3.5,0.0,500,367.35,0,0.0,10.0,4.0,0.0,500,361.425,0,0.0
15663104,34462.56836724281,39412,10.0,3.75,0.0,500,362.175,0,0.0,10.0,3.5,0.0,500,342.375,0,0.0
15728640,34608.59326672554,39596,10.0,2.5,0.0,500,395.65,0,0.0,10.0,2.5,0.0,500,401.675,0,0.0
15794176,34736.26616072655,39784,10.0,3.75,0.0,500,349.425,0,0.0,10.0,5.0,0.0,500,293.425,0,0.0
15859712,34852.95803260803,39965,10.0,4.75,0.0,500,307.575,0,0.0,10.0,4.5,0.0,500,294.3,0,0.0
15925248,34968.75660562515,40153,10.0,2.75,0.0,500,379.15,0,0.0,10.0,5.75,0.0,500,267.375,0,0.025
15990784,35081.998608350754,40333,10.0,2.25,0.0,500,404.25,0,0.0,10.0,3.25,0.0,500,362.575,0,0.0
16056320,35193.15159225464,40532,10.0,4.75,0.0,500,306.925,0,0.0,10.0,3.25,0.0,500,375.325,0,0.0
16121856,35304.248286008835,40708,10.0,4.0,0.0,500,321.675,0,0.0,10.0,4.25,0.0,500,326.5,0,0.0
16187392,35420.36974644661,40888,10.0,5.0,0.0,500,296.4,0,0.0,10.0,3.75,0.0,500,338.3,0,0.0
16252928,35534.35067677498,41052,10.0,2.75,0.0,500,390.0,0,0.0,10.0,3.5,0.0,500,364.775,0,0.0
16318464,35652.25015449524,41231,10.0,3.0,0.0,500,387.925,0,0.0,10.0,3.75,0.0,500,357.75,0,0.025
16384000,35764.39934039116,41416,10.0,3.0,0.0,500,375.55,0,0.0,10.0,3.5,0.0,500,371.95,0,0.0
16449536,35876.92333030701,41601,10.0,2.5,0.0,500,399.85,0,0.0,10.0,2.75,0.0,500,367.525,0,0.0
16515072,35988.018862485886,41797,10.0,4.0,0.0,500,333.25,0,0.0,10.0,3.25,0.0,500,373.275,0,0.0
16580608,36099.68404555321,41982,10.0,4.25,0.0,500,318.5,0,0.0,10.0,4.75,0.0,500,300.825,0,0.0
16646144,36209.692655324936,42174,10.0,3.0,0.0,500,373.225,0,0.025,10.0,4.0,0.0,500,336.375,0,0.0
16711680,36316.20115876198,42341,10.0,2.25,0.0,500,400.3,0,0.0,10.0,3.0,0.0,500,362.1,0,0.0
16777216,36418.34364748001,42529,10.0,2.0,0.0,500,407.45,0,0.0,10.0,3.0,0.0,500,378.75,0,0.025
16842752,36524.00553774834,42713,10.0,2.25,0.0,500,410.05,0,0.0,10.0,2.5,0.0,500,394.275,0,0.0
16908288,36627.932398319244,42884,10.0,2.25,0.0,500,407.55,0,0.025,10.0,2.75,0.0,500,387.15,0,0.0
16973824,36731.097499370575,43053,10.0,2.75,0.0,500,388.9,0,0.0,10.0,4.0,0.0,500,362.025,0,0.0
17039360,36830.25479364395,43241,10.0,2.25,0.0,500,406.15,0,0.0,10.0,2.75,0.0,500,389.925,0,0.0
17104896,36927.455037117004,43403,10.0,3.75,0.0,500,344.175,0,0.0,10.0,3.25,0.0,500,355.525,0,0.0
17170432,37024.772802352905,43593,10.0,3.5,0.0,500,341.525,0,0.0,10.0,4.0,0.0,500,328.375,0,0.0
17235968,37120.331386089325,43745,10.0,3.25,0.0,500,356.175,0,0.0,10.0,3.0,0.0,500,386.775,0,0.0
17301504,37216.19761443138,43949,10.0,3.0,0.0,500,379.9,0,0.0,10.0,4.25,0.0,500,318.125,0,0.0
17367040,37313.435698747635,44099,10.0,3.75,0.0,500,361.925,0,0.0,10.0,4.25,0.0,500,301.625,0,0.05
17432576,37411.21062660217,44305,10.0,2.75,0.0,500,382.55,0,0.0,10.0,5.0,0.0,500,294.0,0,0.025
17498112,37507.66571831703,44469,10.0,3.75,0.0,500,349.15,0,0.0,10.0,4.5,0.0,500,329.0,0,0.0
17563648,37603.902789354324,44671,10.0,3.25,0.0,500,372.05,0,0.0,10.0,3.25,0.0,500,371.2,0,0.0
17629184,37700.91311502457,44838,10.0,4.0,0.0,500,331.325,0,0.0,10.0,2.5,0.0,500,391.5,0,0.025
17694720,37798.78673005104,45045,10.0,3.0,0.0,500,370.5,0,0.0,10.0,4.5,0.0,500,303.75,0,0.0
17760256,37897.468606472015,45215,10.0,3.0,0.0,500,369.85,0,0.0,10.0,4.75,0.0,500,303.175,0,0.0
17825792,37999.83452630043,45426,10.0,4.0,0.0,500,325.2,0,0.0,10.0,3.25,0.0,500,361.275,0,0.025
17891328,38098.46370792389,45602,10.0,4.5,0.0,500,319.275,0,0.0,10.0,3.25,0.0,500,371.225,0,0.025
17956864,38199.871713638306,45797,10.0,2.25,0.0,500,401.925,0,0.0,10.0,4.75,0.0,500,308.95,0,0.0
18022400,38302.394505262375,45960,10.0,3.5,0.0,500,340.45,0,0.0,10.0,3.75,0.0,500,348.15,0,0.0
18087936,38408.33961033821,46181,10.0,4.75,0.0,500,281.9,0,0.0,10.0,4.5,0.0,500,306.825,0,0.025
18153472,38508.98602557182,46334,10.0,3.5,0.0,500,375.55,0,0.0,10.0,3.0,0.0,500,372.6,0,0.025
18219008,38614.28985118866,46567,10.0,3.75,0.0,500,342.125,0,0.025,10.0,3.75,0.0,500,342.675,0,0.025
18284544,38712.72619152069,46724,10.0,4.0,0.0,500,318.45,0,0.0,10.0,3.75,0.0,500,336.2,0,0.0
18350080,38816.111293554306,46947,10.0,4.0,0.0,500,335.6,0,0.0,10.0,2.5,0.0,500,388.8,0,0.0
18415616,38918.24402523041,47106,10.0,5.25,0.0,500,280.975,0,0.0,10.0,3.0,0.0,500,375.85,0,0.0
18481152,39015.76216506958,47314,10.0,2.25,0.0,500,413.475,0,0.0,10.0,3.75,0.0,500,367.925,0,0.0
18546688,39115.584661483765,47463,10.0,4.5,0.0,500,294.025,0,0.0,10.0,4.5,0.0,500,306.825,0,0.0
18612224,39212.29351019859,47686,10.0,3.25,0.0,500,351.15,0,0.0,10.0,3.75,0.0,500,344.725,0,0.0
18677760,39311.236713409424,47832,10.0,3.5,0.0,500,353.025,0,0.025,10.0,4.75,0.0,500,328.95,0,0.0
18743296,39406.77764725685,48050,10.0,2.5,0.0,500,384.375,0,0.0,10.0,4.5,0.0,500,337.075,0,0.0
18808832,39504.221264362335,48210,10.0,2.5,0.0,500,397.425,0,0.0,10.0,4.25,0.0,500,331.95,0,0.0
18874368,39597.98605418205,48420,10.0,2.75,0.0,500,392.575,0,0.025,10.0,3.5,0.0,500,363.325,0,0.0
18939904,39689.54008316994,48583,10.0,4.5,0.0,500,296.275,0,0.0,10.0,3.25,0.0,500,381.625,0,0.0
19005440,39781.126942873,48793,10.0,4.0,0.0,500,319.1,0,0.0,10.0,2.5,0.0,500,398.4,0,0.0
19070976,39872.775785923004,48970,10.0,4.25,0.0,500,349.15,0,0.0,10.0,4.25,0.0,500,326.025,0,0.0
19136512,39963.751161813736,49165,10.0,3.75,0.0,500,356.05,0,0.0,10.0,2.75,0.0,500,395.7,0,0.0
19202048,40053.84229850769,49354,10.0,4.0,0.0,500,332.15,0,0.025,10.0,2.5,0.0,500,390.575,0,0.0
19267584,40146.3887860775,49569,10.0,4.75,0.0,500,302.325,0,0.0,10.0,3.0,0.0,500,372.75,0,0.0
19333120,40237.82456493378,49745,10.0,5.0,0.0,500,307.875,0,0.0,10.0,4.0,0.0,500,329.625,0,0.0
19398656,40329.76847863197,49951,10.0,5.25,0.0,500,289.425,0,0.0,10.0,3.5,0.0,500,333.45,0,0.0
19464192,40422.06025290489,50132,10.0,3.25,0.0,500,348.375,0,0.0,10.0,4.25,0.0,500,329.225,0,0.0
19529728,40512.494348526,50350,10.0,4.0,0.0,500,329.65,0,0.0,10.0,4.25,0.0,500,314.75,0,0.0
19595264,40605.124683856964,50516,10.0,4.5,0.0,500,330.8,0,0.0,10.0,5.5,0.0,500,270.45,0,0.0
19660800,40698.838101148605,50726,10.0,4.5,0.0,500,331.8,0,0.025,10.0,4.25,0.0,500,316.125,0,0.025
19726336,40789.811787843704,50905,10.0,4.75,0.0,500,312.775,0,0.0,10.0,4.5,0.0,500,302.1,0,0.0
19791872,40882.510771751404,51100,10.0,2.75,0.0,500,400.875,0,0.0,10.0,2.5,0.0,500,390.3,0,0.0
19857408,40972.64433789253,51287,10.0,5.25,0.0,500,271.35,0,0.0,10.0,4.25,0.0,500,326.625,0,0.0
19922944,41062.55004930496,51478,10.0,5.25,0.0,500,282.7,0,0.0,10.0,4.5,0.0,500,343.55,0,0.0
19988480,41153.40160512924,51658,10.0,4.0,0.0,500,350.85,0,0.0,10.0,4.5,0.0,500,310.775,0,0.0
20054016,41245.39087200165,51874,10.0,3.25,0.0,500,361.625,0,0.0,10.0,3.25,0.0,500,375.575,0,0.0
20119552,41336.987142801285,52057,10.0,3.75,0.0,500,344.125,0,0.0,10.0,5.0,0.0,500,293.1,0,0.0
20185088,41426.797493457794,52256,10.0,4.25,0.0,500,331.525,0,0.0,10.0,4.5,0.0,500,312.125,0,0.0
20250624,41517.37188386917,52440,10.0,5.0,0.0,500,291.725,0,0.0,10.0,4.5,0.0,500,327.15,0,0.0
20316160,41610.093970537186,52652,10.0,5.0,0.0,500,325.1,0,0.0,10.0,4.0,0.0,500,355.55,0,0.0
20381696,41702.03166437149,52820,10.0,3.75,0.0,500,360.375,0,0.0,10.0,3.5,0.0,500,356.175,0,0.0
20447232,41793.87513208389,53034,10.0,4.5,0.0,500,320.9,0,0.0,10.0,4.5,0.0,500,297.225,0,0.0
20512768,41885.74121117592,53208,10.0,4.0,0.0,500,316.85,0,0.0,10.0,4.75,0.0,500,287.6,0,0.0
20578304,41977.85876560211,53436,10.0,4.5,0.0,500,317.85,0,0.0,10.0,3.5,0.0,500,348.55,0,0.0
20643840,42067.926563978195,53595,10.0,2.75,0.0,500,390.3,0,0.0,10.0,5.25,0.0,500,277.775,0,0.0
20709376,42161.746930122375,53811,10.0,4.25,0.0,500,298.55,0,0.0,10.0,5.25,0.0,500,288.125,0,0.0
20774912,42260.23716497421,53986,10.0,4.75,0.0,500,313.775,0,0.0,10.0,2.75,0.0,500,368.825,0,0.0
20840448,42357.9583864212,54194,10.0,2.5,0.0,500,408.55,0,0.0,10.0,3.75,0.0,500,352.325,0,0.0
20905984,42458.884147405624,54388,10.0,5.75,0.0,500,255.925,0,0.0,10.0,3.5,0.0,500,353.35,0,0.0
20971520,42561.00924420357,54607,10.0,5.0,0.0,500,284.05,0,0.0,10.0,3.75,0.0,500,336.0,0,0.025
21037056,42666.72798657417,54803,10.0,3.0,0.0,500,383.15,0,0.0,10.0,4.25,0.0,500,308.775,0,0.0
21102592,42767.44740986824,54989,10.0,2.75,0.0,500,380.8,0,0.0,10.0,3.5,0.0,500,364.85,0,0.0
21168128,42871.73593688011,55193,10.0,3.25,0.0,500,377.325,0,0.0,10.0,4.75,0.0,500,281.025,0,0.025
21233664,42979.76006388664,55394,10.0,4.25,0.0,500,323.15,0,0.0,10.0,3.5,0.0,500,353.825,0,0.0
21299200,43081.48513960838,55591,10.0,4.75,0.0,500,297.375,0,0.0,10.0,4.75,0.0,500,310.1,0,0.0
21364736,43190.842420339584,55797,10.0,4.0,0.0,500,337.45,0,0.0,10.0,4.75,0.0,500,313.525,0,0.0
21430272,43295.89402842522,56013,10.0,4.25,0.0,500,315.4,0,0.0,10.0,4.5,0.0,500,313.45,0,0.0
21495808,43400.91642212868,56195,10.0,3.75,0.0,500,348.175,0,0.025,10.0,4.0,0.0,500,314.775,0,0.0
21561344,43502.93426775932,56407,10.0,3.75,0.0,500,351.3,0,0.0,10.0,4.25,0.0,500,320.8,0,0.0
21626880,43601.41811656952,56600,10.0,3.25,0.0,500,356.175,0,0.0,10.0,2.5,0.0,500,398.15,0,0.0
21692416,43698.40034842491,56798,10.0,4.5,0.0,500,297.55,0,0.025,10.0,4.25,0.0,500,312.65,0,0.0
21757952,43797.34505009651,56979,10.0,3.5,0.0,500,347.35,0,0.0,10.0,4.5,0.0,500,301.675,0,0.0
21823488,43898.21049761772,57169,10.0,2.75,0.0,500,375.5,0,0.0,10.0,2.5,0.0,500,384.05,0,0.0
21889024,43996.792530059814,57364,10.0,3.5,0.0,500,367.55,0,0.0,10.0,3.75,0.0,500,337.4,0,0.0
21954560,44093.24259543419,57548,10.0,2.5,0.0,500,400.1,0,0.0,10.0,3.5,0.0,500,349.7,0,0.0
22020096,44187.675889253616,57762,10.0,4.0,0.0,500,322.9,0,0.0,10.0,3.5,0.0,500,359.475,0,0.0
22085632,44280.33432674408,57941,10.0,4.0,0.0,500,341.775,0,0.0,10.0,3.25,0.0,500,356.575,0,0.0
22151168,44372.67063951492,58160,10.0,4.5,0.0,500,307.6,0,0.025,10.0,4.0,0.0,500,314.225,0,0.0
22216704,44466.05646085739,58330,10.0,2.75,0.0,500,391.0,0,0.0,10.0,3.5,0.0,500,359.575,0,0.0
22282240,44560.5395629406,58540,10.0,3.75,0.0,500,347.15,0,0.0,10.0,4.5,0.0,500,309.375,0,0.0
22347776,44653.979469537735,58722,10.0,4.0,0.0,500,318.5,0,0.0,10.0,4.75,0.0,500,304.35,0,0.0
22413312,44749.520048856735,58937,10.0,3.25,0.0,500,370.775,0,0.0,10.0,3.5,0.0,500,354.875,0,0.0
22478848,44841.33375263214,59136,10.0,4.5,0.0,500,309.275,0,0.0,10.0,3.5,0.0,500,355.075,0,0.0
22544384,44932.60900616646,59343,10.0,3.25,0.0,500,357.075,0,0.0,10.0,3.5,0.0,500,353.7,0,0.0
22609920,45027.41827368736,59559,10.0,5.5,0.0,500,268.15,0,0.0,10.0,4.0,0.0,500,336.9,0,0.025
22675456,45157.16230940819,59747,10.0,3.75,0.0,500,333.45,0,0.0,10.0,4.75,0.0,500,318.275,0,0.0
22740992,45259.30297040939,59932,10.0,3.25,0.0,500,348.1,0,0.0,10.0,3.5,0.0,500,342.175,0,0.0
22806528,45359.74931907654,60129,10.0,3.75,0.0,500,347.5,0,0.0,10.0,3.5,0.0,500,375.575,0,0.0
22872064,45456.59188580513,60320,10.0,3.0,0.0,500,359.9,0,0.0,10.0,4.0,0.0,500,334.175,0,0.025
22937600,45553.08122038841,60512,10.0,3.75,0.0,500,351.775,0,0.0,10.0,3.25,0.0,500,351.55,0,0.0
23003136,45645.0642683506,60699,10.0,4.25,0.0,500,335.875,0,0.0,10.0,3.25,0.0,500,356.65,0,0.0
23068672,45736.18875837326,60894,10.0,4.5,0.0,500,311.45,0,0.025,10.0,3.5,0.0,500,373.325,0,0.0
23134208,45828.75776100159,61066,10.0,3.5,0.0,500,349.975,0,0.0,10.0,4.5,0.0,500,314.05,0,0.0
23199744,45972.10639357567,61269,10.0,4.0,0.0,500,328.775,0,0.0,10.0,3.75,0.0,500,332.65,0,0.0
23265280,46110.01106739044,61454,10.0,3.5,0.0,500,360.375,0,0.0,10.0,4.0,0.0,500,336.925,0,0.0
23330816,46255.934441804886,61679,10.0,4.0,0.0,500,325.9,0,0.0,10.0,5.5,0.0,500,274.075,0,0.025
23396352,46401.72323560715,61875,10.0,5.0,0.0,500,294.875,0,0.0,10.0,4.75,0.0,500,292.875,0,0.025
23461888,46546.84383416176,62106,10.0,4.75,0.0,500,295.575,0,0.025,10.0,4.75,0.0,500,293.025,0,0.0
23527424,46679.25349974632,62271,10.0,4.75,0.0,500,330.2,0,0.0,10.0,3.75,0.0,500,333.35,0,0.0
23592960,46831.839901685715,62491,10.0,4.25,0.0,500,307.3,0,0.025,10.0,3.5,0.0,500,360.975,0,0.025
23658496,46986.92722249031,62683,10.0,5.0,0.0,500,289.025,0,0.0,10.0,3.25,0.0,500,360.575,0,0.0
23724032,47126.59655570984,62888,10.0,3.0,0.0,500,371.95,0,0.0,10.0,4.25,0.0,500,307.1,0,0.0
23789568,47267.82497406006,63108,10.0,5.25,0.0,500,269.55,0,0.0,10.0,3.75,0.0,500,348.825,0,0.0
23855104,47409.385304927826,63329,10.0,6.25,0.0,500,249.275,0,0.0,10.0,3.5,0.0,500,337.825,0,0.0
23920640,47563.83315253258,63512,10.0,3.75,0.0,500,368.125,0,0.0,10.0,2.0,0.0,500,411.675,0,0.0
23986176,47709.15704727173,63726,10.0,4.5,0.0,500,330.675,0,0.0,10.0,4.0,0.0,500,356.675,0,0.0
24051712,47851.12826347351,63946,10.0,4.0,0.0,500,353.375,0,0.0,10.0,5.25,0.0,500,266.675,0,0.0
24117248,47990.061876773834,64147,10.0,5.5,0.0,500,270.275,0,0.025,10.0,5.0,0.0,500,285.05,0,0.0
24182784,48124.772671461105,64364,10.0,5.0,0.0,500,277.55,0,0.025,10.0,5.0,0.0,500,298.625,0,0.0
24248320,48261.075110673904,64543,10.0,4.5,0.0,500,312.8,0,0.0,10.0,3.75,0.0,500,331.875,0,0.0
24313856,48408.26450252533,64786,10.0,5.75,0.0,500,268.25,0,0.0,10.0,5.25,0.0,500,255.075,0,0.0
24379392,48545.4849486351,64998,10.0,5.25,0.0,500,289.175,0,0.0,10.0,4.0,0.0,500,330.75,0,0.0
24444928,48679.88822507858,65194,10.0,3.25,0.0,500,384.55,0,0.0,10.0,5.5,0.0,500,265.75,0,0.0
24510464,48817.03986001015,65400,10.0,4.5,0.0,500,321.175,0,0.0,10.0,5.25,0.0,500,295.975,0,0.0
24576000,48963.80497980118,65617,10.0,4.0,0.0,500,331.675,0,0.0,10.0,3.75,0.0,500,354.625,0,0.0
24641536,49087.779811143875,65826,10.0,4.25,0.0,500,329.45,0,0.0,10.0,5.5,0.0,500,248.1,0,0.0
24707072,49218.49459886551,66049,10.0,4.25,0.0,500,327.575,0,0.0,10.0,2.75,0.0,500,370.925,0,0.0
24772608,49356.49813866615,66278,10.0,4.75,0.0,500,292.8,0,0.0,10.0,3.5,0.0,500,347.825,0,0.0
24838144,49492.00129365921,66484,10.0,4.0,0.0,500,353.875,0,0.0,10.0,3.5,0.0,500,348.175,0,0.0
24903680,49614.95659542084,66698,10.0,4.5,0.0,500,300.975,0,0.0,10.0,5.5,0.0,500,279.4,0,0.0
24969216,49748.2659175396,66917,10.0,4.5,0.0,500,295.7,0,0.0,10.0,2.5,0.0,500,388.975,0,0.0
25034752,49885.50540328026,67122,10.0,5.25,0.0,500,275.95,0,0.025,10.0,4.25,0.0,500,335.475,0,0.0
25100288,50016.72258973122,67351,10.0,6.5,0.0,500,214.975,0,0.0,10.0,3.5,0.0,500,359.075,0,0.0
25165824,50132.76708865166,67572,10.0,4.25,0.0,500,323.35,0,0.0,10.0,4.75,0.0,500,303.175,0,0.0
25231360,50268.48531079292,67776,10.0,4.0,0.0,500,324.85,0,0.0,10.0,4.75,0.0,500,287.075,0,0.0
25296896,50391.61270570755,67973,10.0,3.75,0.0,500,330.9,0,0.0,10.0,5.0,0.0,500,279.475,0,0.0
25362432,50508.91250538826,68177,10.0,4.0,0.0,500,333.2,0,0.0,10.0,4.75,0.0,500,308.775,0,0.0
25427968,50634.63238286972,68400,10.0,5.0,0.0,500,285.35,0,0.0,10.0,5.5,0.0,500,258.2,0,0.0
25493504,50761.57421326637,68607,10.0,4.5,0.0,500,313.075,0,0.0,10.0,5.75,0.0,500,249.225,0,0.0
25559040,50885.05176782608,68838,10.0,4.75,0.0,500,284.725,0,0.0,10.0,4.5,0.0,500,317.3,0,0.0
25624576,51013.008665561676,69061,10.0,5.5,0.0,500,266.9,0,0.0,10.0,4.5,0.0,500,316.95,0,0.0
25690112,51132.94453954697,69288,10.0,5.25,0.0,500,294.275,0,0.0,10.0,4.5,0.0,500,307.2,0,0.025
25755648,51253.74390888214,69502,10.0,6.0,0.0,500,247.025,0,0.025,10.0,2.75,0.0,500,376.25,0,0.0
25821184,51371.35408163071,69757,10.0,5.5,0.0,500,249.85,0,0.0,10.0,5.5,0.0,500,257.25,0,0.0
25886720,51498.966479063034,69943,10.0,4.5,0.0,500,311.025,0,0.0,10.0,4.75,0.0,500,319.625,0,0.0
25952256,51622.14087152481,70201,10.0,5.0,0.0,500,295.95,0,0.0,10.0,4.5,0.0,500,313.0,0,0.0
26017792,51732.73643565178,70396,10.0,4.5,0.0,500,303.075,0,0.0,10.0,5.0,0.0,500,288.5,0,0.0
26083328,51853.24876022339,70649,10.0,5.5,0.0,500,259.825,0,0.0,10.0,4.25,0.0,500,313.525,0,0.0
26148864,51976.532143354416,70842,10.0,4.75,0.0,500,307.5,0,0.025,10.0,4.75,0.0,500,290.175,0,0.0
26214400,52094.55406045914,71090,10.0,4.75,0.0,500,293.775,0,0.0,10.0,4.0,0.0,500,322.9,0,0.0
26279936,52210.780287504196,71289,10.0,5.5,0.0,500,254.925,0,0.0,10.0,3.5,0.0,500,350.8,0,0.0
26345472,52334.82283401489,71511,10.0,4.75,0.0,500,278.025,0,0.0,10.0,5.75,0.0,500,237.325,0,0.0
26411008,52455.020639657974,71716,10.0,4.0,0.0,500,322.8,0,0.0,10.0,6.0,0.0,500,235.825,0,0.025
26476544,52579.904198646545,71951,10.0,3.75,0.0,500,347.325,0,0.025,10.0,4.5,0.0,500,300.3,0,0.0
26542080,52693.6643576622,72174,10.0,5.25,0.0,500,274.175,0,0.0,10.0,5.25,0.0,500,280.25,0,0.0
26607616,52812.08436489105,72377,10.0,3.75,0.0,500,346.775,0,0.0,10.0,5.0,0.0,500,277.75,0,0.0
26673152,52930.315200567245,72583,10.0,4.25,0.0,500,317.95,0,0.0,10.0,4.5,0.0,500,303.25,0,0.0
26738688,53047.79791378975,72796,10.0,5.25,0.0,500,284.825,0,0.0,10.0,4.5,0.0,500,289.275,0,0.0
26804224,53162.5856423378,73023,10.0,5.5,0.0,500,275.35,0,0.0,10.0,5.25,0.0,500,285.5,0,0.0
26869760,53278.022181749344,73261,10.0,4.5,0.0,500,305.45,0,0.0,10.0,4.25,0.0,500,322.95,0,0.0
26935296,53400.63861989975,73465,10.0,5.75,0.0,500,251.325,0,0.0,10.0,4.75,0.0,500,290.775,0,0.0
27000832,53518.302668094635,73678,10.0,3.75,0.0,500,337.675,0,0.0,10.0,5.0,0.0,500,272.05,0,0.0
27066368,53639.12158823013,73861,10.0,5.25,0.0,500,289.95,0,0.0,10.0,3.75,0.0,500,334.65,0,0.0
27131904,53772.50703716278,74093,10.0,4.5,0.0,500,305.775,0,0.0,10.0,3.75,0.0,500,333.575,0,0.0
27197440,53902.33371591568,74283,10.0,5.25,0.0,500,280.025,0,0.0,10.0,5.25,0.0,500,286.725,0,0.0
27262976,54030.90560913086,74501,10.0,5.25,0.0,500,292.2,0,0.025,10.0,5.5,0.0,500,274.225,0,0.025
27328512,54171.41925597191,74726,10.0,4.25,0.0,500,332.7,0,0.0,10.0,4.25,0.0,500,326.175,0,0.0
27394048,54299.52881646156,74955,10.0,5.25,0.0,500,272.95,0,0.0,10.0,4.5,0.0,500,294.325,0,0.025
27459584,54431.94129014015,75199,10.0,5.25,0.0,500,270.65,0,0.0,10.0,5.5,0.0,500,260.7,0,0.0
27525120,54556.50999903679,75410,10.0,4.5,0.0,500,321.475,0,0.0,10.0,5.0,0.0,500,294.45,0,0.0
27590656,54681.92470026016,75628,10.0,3.5,0.0,500,339.975,0,0.0,10.0,4.25,0.0,500,320.95,0,0.0
27656192,54804.455151319504,75836,10.0,5.75,0.0,500,267.475,0,0.0,10.0,5.5,0.0,500,248.975,0,0.0
27721728,54921.749364852905,76063,10.0,4.75,0.0,500,313.1,0,0.0,10.0,5.0,0.0,500,285.45,0,0.025
27787264,55040.99301767349,76283,10.0,4.5,0.0,500,325.125,0,0.0,10.0,5.25,0.0,500,274.55,0,0.0
27852800,55158.94507431984,76484,10.0,6.5,0.0,500,268.625,0,0.0,10.0,3.75,0.0,500,358.325,0,0.0
27918336,55272.62001442909,76717,10.0,3.75,0.0,500,343.225,0,0.0,10.0,5.75,0.0,500,248.075,0,0.0
27983872,55388.02991127968,76904,10.0,4.75,0.0,500,313.65,0,0.0,10.0,5.0,0.0,500,281.25,0,0.0
28049408,55503.52899956703,77124,10.0,5.0,0.0,500,285.85,0,0.0,10.0,6.0,0.0,500,234.3,0,0.0
28114944,55631.01605939865,77327,10.0,4.25,0.0,500,319.425,0,0.0,10.0,5.0,0.0,500,280.6,0,0.0
28180480,55756.63120007515,77558,10.0,5.25,0.0,500,275.65,0,0.0,10.0,6.25,0.0,500,241.575,0,0.0
28246016,55870.227437734604,77773,10.0,5.25,0.0,500,298.825,0,0.0,10.0,5.25,0.0,500,278.625,0,0.0
28311552,55990.85377717018,77993,10.0,6.0,0.0,500,243.6,0,0.0,10.0,4.75,0.0,500,312.625,0,0.0
28377088,56108.12710189819,78225,10.0,5.75,0.0,500,236.4,0,0.0,10.0,3.5,0.0,500,364.825,0,0.0
28442624,56222.16492700577,78438,10.0,4.0,0.0,500,338.275,0,0.0,10.0,5.5,0.0,500,267.475,0,0.0
28508160,56340.406661987305,78637,10.0,4.5,0.0,500,308.475,0,0.025,10.0,4.5,0.0,500,318.325,0,0.0
28573696,56459.531824588776,78853,10.0,4.0,0.0,500,323.525,0,0.0,10.0,4.25,0.0,500,322.0,0,0.0
